player_id,player_name_before,team_before,position_group,functional_role_before,final_player_rating,global_rank,position_rank,role_rank,team_rank,goalkeeper_rank,minutes,player_name_after,team_after,position_group_360,functional_role_after,final_player_rating_v2,global_rank_v2,position_rank_v2,role_rank_v2,team_rank_v2,gk_rating_v2,gk_rank_v2,minutes_played,_merge
51469,Saleh Khalid Al Shehri,Saudi Arabia,Forward,Target Forward,0.4807214335623347,288.0,54,35,11,,223.4,Saleh Khalid Al Shehri,Saudi Arabia,FW,Target Forward,0.4595810565569609,174.0,45.0,21.0,2.0,,,223.4,both
51470,Riyadh Sharahili,Saudi Arabia,Defensive Midfield,Holding Anchor,0.4174316083886948,479.0,71,53,16,,61.60000000000001,Riyadh Sharahili,Saudi Arabia,DM,Holding Anchor,0.2877628327615667,409.0,61.0,42.0,9.0,,,61.60000000000001,both
51546,Hassan Mohammed Al-Tambakti,Saudi Arabia,Center Back,Sweeper CB,0.3320995434672343,549.0,103,82,20,,201.46666666666664,Hassan Mohammed Al-Tambakti,Saudi Arabia,CB,Sweeper CB,0.1399288798151869,543.0,102.0,75.0,17.0,,,201.46666666666664,both
51632,Sami Khalil Al Naji,Saudi Arabia,Attacking Midfield/Wing,Progressive Winger,0.5381245709775445,96.0,52,38,5,,45.0,Sami Khalil Al Naji,Saudi Arabia,AM,Progressive Winger,0.4057819030466304,228.0,66.0,52.0,3.0,,,45.0,both
51705,Abdulrahman Al-Obood,Saudi Arabia,Attacking Midfield/Wing,Progressive Winger,0.5383411748323477,93.0,50,37,4,,48.73333333333333,Abdulrahman Al-Obood,Saudi Arabia,AM,Progressive Winger,0.3503111777028735,315.0,86.0,59.0,7.0,,,48.73333333333333,both
51710,Saud Abdullah Abdul Hamid,Saudi Arabia,Fullback/Wingback,Attacking Wingback,0.5138961041013735,174.0,59,43,8,,298.54999999999995,Saud Abdullah Abdul Hamid,Saudi Arabia,FB,Attacking Wingback,0.4037611984766751,234.0,36.0,29.0,4.0,,,298.54999999999995,both
51969,Jackson Gabriel Porozo Vernaza,Ecuador,Center Back,Holding Anchor,0.3832011064088544,537.0,96,68,16,,108.3,Jackson Gabriel Porozo Vernaza,Ecuador,CB,Defensive Centre-Back,0.3138646395300793,362.0,58.0,1.0,10.0,,,108.3,both
54144,Nawaf Shaker Al Abid,Saudi Arabia,Attacking Midfield/Wing,Ball-Winner,0.532470167365483,118.0,64,18,7,,89.76666666666668,Nawaf Shaker Al Abid,Saudi Arabia,AM,Ball-Winner,0.3529873623330097,308.0,84.0,24.0,6.0,,,89.76666666666668,both
56755,Abdulelah Saad Hameed Al-Malki,Saudi Arabia,Defensive Midfield,Holding Anchor,0.3835821077242202,535.0,88,67,19,,188.76666666666665,Abdulelah Saad Hameed Al-Malki,Saudi Arabia,DM,Holding Anchor,0.1555493417938937,535.0,88.0,61.0,16.0,,,188.76666666666665,both
57620,Sultan Abdullah Salim Al Ghannam,Saudi Arabia,Fullback/Wingback,Attacking Wingback,0.5364992102037931,101.0,31,25,6,,146.2,Sultan Abdullah Salim Al Ghannam,Saudi Arabia,FB,Attacking Wingback,0.2346027342182434,478.0,86.0,54.0,13.0,,,146.2,both
59493,Abderrazak Hamdallah,Morocco,Forward,Target Forward,0.5016442448235515,209.0,28,22,7,,87.4,Abderrazak Hamdallah,Morocco,FW,Target Forward,0.4144347679540878,219.0,53.0,26.0,7.0,,,87.4,both
67700,Badr Banoun,Morocco,Center Back,Sweeper CB,0.4039638731650468,509.0,81,63,18,,70.33333333333334,Badr Banoun,Morocco,CB,Sweeper CB,0.3124143649280855,365.0,59.0,41.0,14.0,,,70.33333333333334,both
68574,Nicholas Williams Arthuer,Spain,Attacking Midfield/Wing,Progressive Winger,0.5212822321847962,150.0,72,49,10,,158.76666666666668,Nicholas Williams Arthuer,Spain,AM,Progressive Winger,0.2367267012044861,475.0,112.0,68.0,18.0,,,158.76666666666668,both
74588,Christopher Wooh,Cameroon,Center Back,Sweeper CB,0.3868839696544929,534.0,94,76,18,,100.1,Christopher Wooh,Cameroon,CB,Sweeper CB,0.2245838486880312,489.0,86.0,63.0,14.0,,,100.1,both
80484,Iliman Ndiaye,Senegal,Attacking Midfield/Wing,Ball-Winner,0.5149621191958462,166.0,78,23,6,,141.14999999999998,Iliman Ndiaye,Senegal,AM,Ball-Winner,0.2976819342565134,394.0,98.0,32.0,12.0,,,141.14999999999998,both
88123,Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,Forward,Target Forward,0.4700432325069389,320.0,64,40,12,,126.25,Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,FW,Target Forward,0.482264193502048,146.0,37.0,19.0,4.0,,,126.25,both
95272,Hiroki Ito,Japan,Center Back,Ball-Playing Centre-Back,0.4310252663318291,431.0,46,12,20,,51.35,Hiroki Ito,Japan,CB,Ball-Playing Centre-Back,0.3572220906178588,301.0,40.0,14.0,9.0,,,51.35,both
102816,Mohamed Ali Ben Romdhane,Tunisia,Attacking Midfield/Wing,Wide Creator,0.5310697420043828,123.0,66,7,5,,73.86666666666666,Mohamed Ali Ben Romdhane,Tunisia,AM,Wide Creator,0.2638556857293427,442.0,109.0,18.0,15.0,,,73.86666666666666,both
105943,Aymen Dahmen,Tunisia,Goalkeeper,Goalkeeper,0.5405288225382232,,17,17,3,17.0,296.56666666666666,Aymen Dahmen,Tunisia,GK,Goalkeeper,,,,,,0.3481155762467816,17.0,296.56666666666666,both
105944,Wajdi Kechrida,Tunisia,Fullback/Wingback,Attacking Wingback,0.5104254889328482,185.0,64,46,10,,136.56666666666666,Wajdi Kechrida,Tunisia,FB,Attacking Wingback,0.2546416153984744,454.0,79.0,53.0,17.0,,,136.56666666666666,both
108340,Brandon Aguilera Zamora,Costa Rica,Attacking Midfield/Wing,Holding Anchor,0.4880630871202785,255.0,92,10,5,,104.15,Brandon Aguilera Zamora,Costa Rica,AM,Pressing Attacker,0.1859427072046902,523.0,118.0,3.0,12.0,,,104.15,both
124161,Mehdi Torabi,Iran,Central/Wide Midfield,Ball-Winner,0.4605913004299209,349.0,46,59,12,,95.86666666666667,Mehdi Torabi,Iran,CM,Ball-Winner,0.386961459729396,256.0,22.0,16.0,5.0,,,95.86666666666667,both
124167,Ahmad Nourollahi,Iran,Defensive Midfield,Holding Anchor,0.4258825228824618,455.0,60,45,17,,224.7,Ahmad Nourollahi,Iran,DM,Holding Anchor,0.1295782926564007,545.0,90.0,62.0,17.0,,,224.7,both
124175,Mohammad Hossein Kanani Zadegan,Iran,Center Back,Sweeper CB,0.4066899329318583,504.0,77,59,19,,58.08333333333333,Mohammad Hossein Kanani Zadegan,Iran,CB,Sweeper CB,0.1860393375370367,521.0,97.0,70.0,14.0,,,58.08333333333333,both
124488,Hassan Khalid Al Heidos,Qatar,Central/Wide Midfield,Ball-Winner,0.3991907708712535,517.0,67,79,15,,209.0833333333333,Hassan Khalid Al Heidos,Qatar,CM,Ball-Winner,0.3352096964153063,334.0,28.0,25.0,6.0,,,209.0833333333333,both
124492,Karim Boudiaf,Qatar,Defensive Midfield,Holding Anchor,0.4091726719142073,499.0,76,58,13,,195.86666666666665,Karim Boudiaf,Qatar,DM,Holding Anchor,0.2046921466117138,507.0,80.0,55.0,11.0,,,195.86666666666665,both
124493,Boualem Khoukhi,Qatar,Center Back,Sweeper CB,0.4584606971578239,354.0,19,14,8,,287.4,Boualem Khoukhi,Qatar,CB,Sweeper CB,0.4311734374938712,203.0,21.0,11.0,3.0,,,287.4,both
124494,Abdelkarim Hassan Al Haj Fadlalla,Qatar,Center Back,Wide Creator,0.4657135021406581,329.0,11,27,7,,287.4,Abdelkarim Hassan Al Haj Fadlalla,Qatar,CB,Ball-Playing Centre-Back,0.4625285948078017,169.0,15.0,9.0,2.0,,,287.4,both
124495,Almoez Ali Zainalabiddin Abdulla,Qatar,Forward,Ball-Winner,0.4358373717082552,418.0,77,70,10,,231.4,Almoez Ali Zainalabiddin Abdulla,Qatar,FW,Pressing Forward,0.2745140367531593,429.0,79.0,20.0,9.0,,,231.4,both
124496,Saad Abdullah Al Sheeb,Qatar,Goalkeeper,Goalkeeper,0.4812132604584685,,27,27,3,27.0,95.31666666666666,Saad Abdullah Al Sheeb,Qatar,GK,Goalkeeper,,,,,,,,95.31666666666666,both
124500,Assim Omer Al Haj Madibo,Qatar,Defensive Midfield,Holding Anchor,0.407443245704231,500.0,77,59,14,,159.85,Assim Omer Al Haj Madibo,Qatar,DM,Holding Anchor,0.2876921761477582,410.0,62.0,43.0,7.0,,,159.85,both
124503,Bassam Hisham Al Rawi,Qatar,Center Back,Sweeper CB,0.424912621944613,459.0,54,40,11,,95.31666666666666,Bassam Hisham Al Rawi,Qatar,CB,Sweeper CB,0.3368764966960235,332.0,47.0,32.0,5.0,,,95.31666666666666,both
124506,Pedro Miguel Correia,Qatar,Center Back,Deep Playmaker,0.4798562716675784,292.0,5,21,4,,273.6,Pedro Miguel Correia,Qatar,CB,Deep Playmaker,0.2055122026025196,505.0,92.0,32.0,10.0,,,273.6,both
124510,Meshaal Aissa Barsham,Qatar,Goalkeeper,Goalkeeper,0.4697615376554545,,30,30,6,30.0,192.0833333333333,Meshaal Aissa Barsham,Qatar,GK,Goalkeeper,,,,,,0.035732143302593,31.0,192.0833333333333,both
124514,Abdulaziz Hatem Mohammed Abdullah,Qatar,Central/Wide Midfield,Ball-Winner,0.4204809386674611,471.0,63,76,12,,207.5,Abdulaziz Hatem Mohammed Abdullah,Qatar,CM,Ball-Winner,0.1832804910312814,525.0,47.0,58.0,12.0,,,207.5,both
124899,Ismaeel Mohammad Mohammad,Qatar,Fullback/Wingback,Attacking Wingback,0.4974917005533745,224.0,77,49,1,,180.61666666666665,Ismaeel Mohammad Mohammad,Qatar,FB,Attacking Wingback,0.2769361198600297,426.0,69.0,50.0,8.0,,,180.61666666666665,both
124900,Homam Alamin Ahmed,Qatar,Fullback/Wingback,Wide Creator,0.4797247188560721,293.0,92,22,5,,273.5,Homam Alamin Ahmed,Qatar,FB,Wide Creator,0.1061787722156237,549.0,106.0,29.0,13.0,,,273.5,both
124901,Mohammed Muntari,Qatar,Forward,Target Forward / Penalty-Box Anchor,0.4840006288918348,276.0,49,13,2,,77.74999999999999,Mohammed Muntari,Qatar,FW,Target Forward / Penalty-Box Anchor,0.5019021195041381,127.0,33.0,10.0,1.0,,,77.74999999999999,both
125818,Ali Karimi,Iran,Defensive Midfield,Holding Anchor,0.4366177584375894,415.0,36,33,16,,117.81666666666668,Ali Karimi,Iran,DM,Holding Anchor,0.2438378269554718,468.0,72.0,50.0,12.0,,,117.81666666666668,both
125823,Seyed Hossein Hosseini,Iran,Goalkeeper,Goalkeeper,0.4541824183221987,,37,37,13,37.0,186.01666666666665,Seyed Hossein Hosseini,Iran,GK,Goalkeeper,,,,,,0.036675088757819,30.0,186.01666666666665,both
130185,Keysher Fuller Spence,Costa Rica,Fullback/Wingback,Deep Playmaker,0.469431355591666,324.0,98,24,6,,267.91666666666663,Keysher Fuller Spence,Costa Rica,FB,Deep Playmaker,0.1498323846807878,538.0,101.0,36.0,14.0,,,267.91666666666663,both
132271,Carlos Manuel Martínez Castro,Costa Rica,Fullback/Wingback,Deep Playmaker,0.4993080810959838,216.0,75,12,3,,45.0,Carlos Manuel Martínez Castro,Costa Rica,FB,Deep Playmaker,0.2555480065760862,451.0,77.0,21.0,8.0,,,45.0,both
132296,Anthony Daniel Contreras Enríquez,Costa Rica,Forward,Target Forward,0.4434980450521558,395.0,74,46,9,,132.78333333333333,Anthony Daniel Contreras Enríquez,Costa Rica,FW,Target Forward,0.2053009357810431,506.0,81.0,45.0,11.0,,,132.78333333333333,both
132497,Gerson Torres Barrantes,Costa Rica,Attacking Midfield/Wing,Ball-Winner,0.5101332643286524,186.0,84,28,2,,64.06666666666666,Gerson Torres Barrantes,Costa Rica,AM,Ball-Winner,0.2537010601584055,457.0,110.0,46.0,9.0,,,64.06666666666666,both
132728,Jewison Bennette,Costa Rica,Attacking Midfield/Wing,Ball-Winner,0.5157418359592647,164.0,77,22,1,,119.31666666666666,Jewison Bennette,Costa Rica,AM,Ball-Winner,0.2140743369405746,498.0,115.0,55.0,10.0,,,119.31666666666666,both
132756,Youstin Delfin Salas Gómez,Costa Rica,Fullback/Wingback,Two-Way Fullback,0.4937644920036661,239.0,84,3,4,,62.56666666666666,Youstin Delfin Salas Gómez,Costa Rica,FB,Two-Way Fullback,0.2881625265772701,408.0,65.0,2.0,5.0,,,62.56666666666666,both
133229,Ismael Koné,Canada,Defensive Midfield,Holding Anchor,0.428012899908947,445.0,53,39,14,,122.08333333333334,Ismael Koné,Canada,DM,Holding Anchor,0.3575960691079938,298.0,37.0,22.0,11.0,,,122.08333333333334,both
133353,Pablo Martín Páez Gavira,Spain,Central/Wide Midfield,Ball-Winner,0.4916868276288278,245.0,19,38,12,,293.45,Pablo Martín Páez Gavira,Spain,CM,Ball-Winner,0.5029545070562864,126.0,13.0,7.0,9.0,,,293.45,both
139016,Achraf Dari,Morocco,Center Back,Sweeper CB,0.3926553624669481,524.0,88,70,21,,200.45,Achraf Dari,Morocco,CB,Sweeper CB,0.3357850951027928,333.0,48.0,33.0,13.0,,,200.45,both
143854,António João Pereira Albuquerque Tavares Silva,Portugal,Center Back,Sweeper CB,0.4138042301468497,487.0,67,53,20,,96.98333333333332,António João Pereira Albuquerque Tavares Silva,Portugal,CB,Sweeper CB,0.2839731675208207,413.0,68.0,47.0,19.0,,,96.98333333333332,both
149714,Abdessamad Ezzalzouli,Morocco,Attacking Midfield/Wing,Wide Creator,0.5340235668499261,112.0,60,5,4,,106.91666666666669,Abdessamad Ezzalzouli,Morocco,AM,Wide Creator,0.3927950851028626,249.0,70.0,9.0,10.0,,,106.91666666666669,both
156734,Bilal El Khannous,Morocco,Central/Wide Midfield,Ball-Winner,0.4465013555214803,386.0,57,66,12,,55.03333333333333,Bilal El Khannous,Morocco,CM,Ball-Winner,0.245999955671184,465.0,41.0,47.0,19.0,,,55.03333333333333,both
227697,Garang Kuol,Australia,Forward,Ball-Winner,0.4859087878979158,265.0,47,43,6,,50.11666666666666,Garang Kuol,Australia,FW,Pressing Forward,0.4045583389745938,231.0,57.0,12.0,3.0,,,50.11666666666666,both
296254,Walid Cheddira,Morocco,Forward,Target Forward,0.4959380851785387,231.0,37,25,9,,75.73333333333333,Walid Cheddira,Morocco,FW,Target Forward,0.4124892395686904,225.0,55.0,27.0,8.0,,,75.73333333333333,both
