player_id,xd_total,xd_actions,xd_mean_action_threat,xd90,xd90_pct
6393,13.000104166666667,62,0.4005712365591398,4.289152715830634,0.43209876543209874
3347,14.0715625,60,0.41868055555555556,6.359229851870449,0.77
3450,11.453923611111112,54,0.43064557613168725,7.034139372227909,0.84
12325,16.2834375,56,0.5026785714285714,6.85832325871617,0.48598130841121495
23615,11.078576388888889,29,0.5890924329501916,11.392937059607693,0.9158878504672897
33602,13.2396875,39,0.585496794871795,10.618492870934208,0.9065420560747663
28616,6.676354166666667,19,0.528344298245614,10.118527224249227,0.9444444444444444
45047,18.735555555555557,68,0.5491625816993464,10.168040201005024,0.8691588785046729
31029,30.280069444444447,91,0.5611683455433456,10.285737875070767,0.9555555555555556
30519,35.576145833333335,74,0.664724099099099,10.63032246015936,0.9065420560747663
6383,26.690694444444446,85,0.5562459150326797,7.975307104913679,0.5888888888888889
2989,12.981458333333334,24,0.688888888888889,10.573133484162897,0.897196261682243
3709,28.290868055555556,68,0.6695057189542484,8.45344663014608,0.616822429906542
5224,5.468888888888889,23,0.4104317632850242,3.5490926571325563,0.2962962962962963
5226,24.017187500000002,106,0.43095518867924526,7.084716076696164,0.9012345679012346
5240,2.2531250000000003,11,0.4413825757575758,3.694769207409657,0.26
5231,1.9802777777777776,9,0.37982253086419754,3.084366887799249,0.14
5239,6.2039583333333335,27,0.431983024691358,7.818290548424738,0.93
23874,12.837048611111111,55,0.47931186868686865,5.482447208161974,0.47058823529411764
124161,7.588993055555556,29,0.518977490421456,7.124576234353269,0.75
5235,19.51152777777778,61,0.573320810564663,8.692537744410528,0.7850467289719626
5230,14.024756944444444,59,0.4679319679849341,5.050259235796213,0.16822429906542055
23538,9.819340277777778,31,0.540445788530466,8.573069927243333,0.7757009345794392
5720,23.477222222222224,80,0.5431944444444444,9.96752889378096,0.8598130841121495
125818,9.97875,40,0.490625,7.622754279247418,0.5222222222222223
5722,18.21,66,0.524084595959596,6.824484697064335,0.37777777777777777
124167,20.66604166666667,71,0.5094043427230047,8.277453271028039,0.6777777777777778
5220,25.681770833333335,64,0.6229166666666667,7.5757436086529,0.4485981308411215
5222,5.445069444444444,15,0.573587962962963,7.027575286806883,0.34579439252336447
124175,4.9746875,10,0.7164583333333334,7.708267575322813,0.4672897196261682
5228,29.62979166666667,81,0.6373328189300411,8.740351524090462,0.6915887850467289
8949,9.690451388888889,47,0.41166518912529554,4.68012141132278,0.5308641975308642
38285,4.438993055555556,22,0.3670138888888889,8.877986111111111,0.9629629629629629
30628,19.291215277777777,104,0.402590811965812,9.58349241030359,0.9876543209876543
31090,9.809236111111112,50,0.4443472222222222,9.809236111111112,0.98
8361,19.639895833333334,84,0.430109126984127,7.623306318286372,0.91
9411,21.11746527777778,99,0.4433466610549944,5.63605557752187,0.64
8776,5.011041666666667,19,0.5458881578947369,6.123472505091651,0.73
37122,2.2544444444444447,16,0.35225694444444444,2.47993481360766,0.04411764705882353
3530,15.578784722222222,44,0.5235164141414141,11.589122124259537,0.9252336448598131
23527,26.075868055555556,93,0.496598715651135,6.776212102983638,0.4392523364485981
37209,2.9669097222222223,15,0.3965509259259259,4.337117623172713,0.11214953271028037
5690,14.648472222222223,55,0.4870896464646465,6.282903097696586,0.34579439252336447
37208,15.698402777777778,56,0.5198412698412699,8.160509722757029,0.6555555555555556
37221,29.882361111111113,105,0.5187466931216931,9.01378337615909,0.7888888888888889
37211,21.814722222222223,76,0.5553910818713451,10.548894062863795,0.897196261682243
23721,37.36052083333333,133,0.5149984335839599,10.31372693113849,0.9666666666666667
