path,folder,filename,extension,bytes,format_details,structure,information
reports/starters/ARG/6909_starter_report.json,reports/starters/ARG,6909_starter_report.json,.json,1804,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/6909_starter_report.md,reports/starters/ARG,6909_starter_report.md,.md,1354,40 lines; 203 words,"Title: Damián Emiliano Martínez — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Damián Emiliano Martínez — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/7006_starter_report.json,reports/starters/ARG,7006_starter_report.json,.json,1753,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/7006_starter_report.md,reports/starters/ARG,7006_starter_report.md,.md,1293,39 lines; 195 words,"Title: Alejandro Darío Gómez — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Alejandro Darío Gómez — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/7161_starter_report.json,reports/starters/ARG,7161_starter_report.json,.json,1836,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/7161_starter_report.md,reports/starters/ARG,7161_starter_report.md,.md,1366,40 lines; 205 words,"Title: Germán Alejandro Pezzella — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Germán Alejandro Pezzella — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/7797_starter_report.json,reports/starters/ARG,7797_starter_report.json,.json,1797,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/7797_starter_report.md,reports/starters/ARG,7797_starter_report.md,.md,1312,39 lines; 198 words,"Title: Rodrigo Javier De Paul — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Rodrigo Javier De Paul — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/15957_starter_report.json,reports/starters/AUS,15957_starter_report.json,.json,1746,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/15957_starter_report.md,reports/starters/AUS,15957_starter_report.md,.md,1252,39 lines; 191 words,"Title: Miloš Degenek — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Miloš Degenek — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/22293_starter_report.json,reports/starters/AUS,22293_starter_report.json,.json,1807,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/22293_starter_report.md,reports/starters/AUS,22293_starter_report.md,.md,1334,40 lines; 204 words,"Title: Harry Souttar — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Harry Souttar — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/227697_starter_report.json,reports/starters/AUS,227697_starter_report.json,.json,1791,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/227697_starter_report.md,reports/starters/AUS,227697_starter_report.md,.md,1318,40 lines; 202 words,"Title: Garang Kuol — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Garang Kuol — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/28370_starter_report.json,reports/starters/AUS,28370_starter_report.json,.json,1758,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/28370_starter_report.md,reports/starters/AUS,28370_starter_report.md,.md,1265,39 lines; 193 words,"Title: Fran Karačić — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Fran Karačić — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/3240_starter_report.json,reports/starters/AUS,3240_starter_report.json,.json,1782,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/3240_starter_report.md,reports/starters/AUS,3240_starter_report.md,.md,1313,40 lines; 199 words,"Title: Mathew Ryan — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Mathew Ryan — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/3281_starter_report.json,reports/starters/AUS,3281_starter_report.json,.json,1758,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/3281_starter_report.md,reports/starters/AUS,3281_starter_report.md,.md,1268,39 lines; 194 words,"Title: Aaron Mooy — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Aaron Mooy — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/33477_starter_report.json,reports/starters/AUS,33477_starter_report.json,.json,1723,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/33477_starter_report.md,reports/starters/AUS,33477_starter_report.md,.md,1255,39 lines; 192 words,"Title: Riley McGree — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Riley McGree — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/33488_starter_report.json,reports/starters/AUS,33488_starter_report.json,.json,1704,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/33488_starter_report.md,reports/starters/AUS,33488_starter_report.md,.md,1266,39 lines; 193 words,"Title: Keanu Baccus — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Keanu Baccus — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/33492_starter_report.json,reports/starters/AUS,33492_starter_report.json,.json,1776,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/33492_starter_report.md,reports/starters/AUS,33492_starter_report.md,.md,1289,39 lines; 197 words,"Title: Mitchell Thomas Duke — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Mitchell Thomas Duke — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/33495_starter_report.json,reports/starters/AUS,33495_starter_report.json,.json,1823,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/AUS/33495_starter_report.md,reports/starters/AUS,33495_starter_report.md,.md,1322,40 lines; 203 words,"Title: Kye Rowles — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Kye Rowles — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/AUS/33572_starter_report.json,reports/starters/AUS,33572_starter_report.json,.json,1797,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
