config_id,variance_share_target,mixture_bounds,attack_reliability_constant,defense_reliability_constant,bootstrap_se_shrinkage_constant,opposition_adjustment_variant,opposition_exposure_scale,prevention_weight,eligible_for_release,eligibility_reason,bootstrap_top50_jaccard_median,bootstrap_top50_jaccard_p10,realized_defensive_variance_share,defensive_variance_scale_factor,single_attribution_p95_absolute_rank_shift,single_attribution_max_absolute_rank_shift,leave_one_match_out_median_top50_jaccard,leave_one_match_out_p95_absolute_rank_shift,selection_status,single_attribution_count,single_attribution_granularity
1074,0.5,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.3140806561859194,0.5,11.48882234750855,,,,,rejected_by_preregistered_metrics,,
1075,0.5,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,9.242633301007467,,,,,ineligible_ablation,,
1076,0.5,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.627249814576905,,,,,rejected_by_preregistered_metrics,,
1077,0.5,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.22009161335896,,,,,rejected_by_preregistered_metrics,,
1078,0.5,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5000000000000001,6.847595485456075,,,,,ineligible_ablation,,
1079,0.5,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,6.530205214323254,,,,,rejected_by_preregistered_metrics,,
1080,0.5,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,6.326455909295453,,,,,rejected_by_preregistered_metrics,,
1081,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5000000000000001,9.021796107398563,,,,,ineligible_ablation,,
1082,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.240916702617739,,,,,rejected_by_preregistered_metrics,,
1083,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.4185110663983903,0.2987012987012987,0.5,7.714525513399594,,,,,rejected_by_preregistered_metrics,,
1084,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,5.9579486178257985,,,,,ineligible_ablation,,
1085,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,5.663068384079487,,,,,rejected_by_preregistered_metrics,,
1086,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5,5.4614348233329775,,,,,rejected_by_preregistered_metrics,,
1087,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,4.44427162156197,,,,,ineligible_ablation,,
1088,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,4.294012127982409,,,,,rejected_by_preregistered_metrics,,
1089,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5,4.193574338103294,,,,,rejected_by_preregistered_metrics,,
1090,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,14.675000660653067,,,,,ineligible_ablation,,
1091,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.5,12.822749051531806,,,,,rejected_by_preregistered_metrics,,
1092,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.3888888888888889,0.2987012987012987,0.5,11.387817086420519,,,,,rejected_by_preregistered_metrics,,
1093,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.26582278481012656,0.5,10.058517994545486,,,,,ineligible_ablation,,
1094,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.5,9.394583597681448,,,,,rejected_by_preregistered_metrics,,
1095,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,8.78237841654143,,,,,rejected_by_preregistered_metrics,,
1096,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,7.603573932508605,,,,,ineligible_ablation,,
1097,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3888888888888889,0.26582278481012656,0.5,7.300222276303964,,,,,rejected_by_preregistered_metrics,,
1098,0.5,"[0.3, 0.7]",40.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,7.000991261758815,,,,,rejected_by_preregistered_metrics,,
1099,0.5,"[0.3, 0.7]",40.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,10.01518591063699,,,,,ineligible_ablation,,
1100,0.5,"[0.3, 0.7]",40.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,9.034487312608567,,,,,rejected_by_preregistered_metrics,,
1101,0.5,"[0.3, 0.7]",40.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.36570612412446,,,,,rejected_by_preregistered_metrics,,
1102,0.5,"[0.3, 0.7]",40.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,6.647400100514011,,,,,ineligible_ablation,,
1103,0.5,"[0.3, 0.7]",40.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.29703629703629714,0.5000000000000001,6.277602007942885,,,,,rejected_by_preregistered_metrics,,
1104,0.5,"[0.3, 0.7]",40.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.29703629703629714,0.5,6.017764535119834,,,,,rejected_by_preregistered_metrics,,
1105,0.5,"[0.3, 0.7]",40.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,4.969457424167954,,,,,ineligible_ablation,,
1106,0.5,"[0.3, 0.7]",40.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,4.7824832029438555,,,,,rejected_by_preregistered_metrics,,
1107,0.5,"[0.3, 0.7]",40.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5000000000000001,4.653412363006861,,,,,rejected_by_preregistered_metrics,,
1108,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,10.371275039945377,,,,,ineligible_ablation,,
1109,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,9.339167721596395,,,,,rejected_by_preregistered_metrics,,
1110,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_log_rank,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.67078083437669,,,,,rejected_by_preregistered_metrics,,
1111,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,6.756251436104034,,,,,ineligible_ablation,,
1112,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_log_rank,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,6.360936803237058,,,,,rejected_by_preregistered_metrics,,
1113,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,6.102791132752339,,,,,rejected_by_preregistered_metrics,,
1114,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,4.997865329359528,,,,,ineligible_ablation,,
1115,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,4.7938682635644705,,,,,rejected_by_preregistered_metrics,,
1116,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5,4.6643025403650356,,,,,rejected_by_preregistered_metrics,,
1117,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,17.553244745787026,,,,,ineligible_ablation,,
1118,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.2804284323271666,0.5,15.144707240957972,,,,,rejected_by_preregistered_metrics,,
1119,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,13.320108390196623,,,,,rejected_by_preregistered_metrics,,
1120,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,11.964553943101729,,,,,ineligible_ablation,,
1121,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3698630136986301,0.26582278481012656,0.5,11.106668436571235,,,,,rejected_by_preregistered_metrics,,
1122,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.26582278481012656,0.49999999999999983,10.320248964193853,,,,,rejected_by_preregistered_metrics,,
1123,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,8.996870899826822,,,,,ineligible_ablation,,
1124,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3698630136986301,0.26582278481012656,0.49999999999999994,8.611522378705404,,,,,rejected_by_preregistered_metrics,,
1125,0.5,"[0.3, 0.7]",40.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3698630136986301,0.26582278481012656,0.5,8.229004716305889,,,,,rejected_by_preregistered_metrics,,
1126,0.5,"[0.3, 0.7]",40.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5000000000000001,11.639481965446238,,,,,ineligible_ablation,,
1127,0.5,"[0.3, 0.7]",40.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.3888888888888889,0.2987012987012987,0.5,10.339389514130355,,,,,rejected_by_preregistered_metrics,,
1128,0.5,"[0.3, 0.7]",40.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,9.480237292424635,,,,,rejected_by_preregistered_metrics,,
1129,0.5,"[0.3, 0.7]",40.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.2804284323271666,0.5,7.626720224705478,,,,,ineligible_ablation,,
1130,0.5,"[0.3, 0.7]",40.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.39866979655712054,0.2987012987012987,0.5,7.131890951434363,,,,,rejected_by_preregistered_metrics,,
1131,0.5,"[0.3, 0.7]",40.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5,6.798034661097076,,,,,rejected_by_preregistered_metrics,,
1132,0.5,"[0.3, 0.7]",40.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.26582278481012656,0.5,5.658707398284943,,,,,ineligible_ablation,,
1133,0.5,"[0.3, 0.7]",40.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.3888888888888889,0.26582278481012656,0.5,5.404888744843902,,,,,rejected_by_preregistered_metrics,,
1134,0.5,"[0.3, 0.7]",40.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,5.238246895034058,,,,,rejected_by_preregistered_metrics,,
1135,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.5,10.979372269060157,,,,,ineligible_ablation,,
1136,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.5,10.012426516483366,,,,,rejected_by_preregistered_metrics,,
1137,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.5,9.373239058999689,,,,,rejected_by_preregistered_metrics,,
1138,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.5,7.231022232047277,,,,,ineligible_ablation,,
1139,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.5,6.863936664275426,,,,,rejected_by_preregistered_metrics,,
1140,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.2987012987012987,0.5,6.618817456227603,,,,,rejected_by_preregistered_metrics,,
1141,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.29703629703629714,0.5,5.3880060204196,,,,,ineligible_ablation,,
1142,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_log_rank,2.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.5000000000000001,5.199719113870891,,,,,rejected_by_preregistered_metrics,,
1143,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_log_rank,2.0,0.75,True,eligible,0.42857142857142855,0.2987012987012987,0.5,5.077001028701764,,,,,rejected_by_preregistered_metrics,,
1144,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,18.083164456826484,,,,,ineligible_ablation,,
1145,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,15.770618703838675,,,,,rejected_by_preregistered_metrics,,
1146,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.49999999999999994,13.990302511759253,,,,,rejected_by_preregistered_metrics,,
1147,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,12.341866241836911,,,,,ineligible_ablation,,
1148,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5000000000000001,11.519675312914758,,,,,rejected_by_preregistered_metrics,,
1149,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5,10.766570805986715,,,,,rejected_by_preregistered_metrics,,
1150,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,9.311056361455195,,,,,ineligible_ablation,,
1151,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.49999999999999994,8.935540836935767,,,,,rejected_by_preregistered_metrics,,
1152,0.5,"[0.3, 0.7]",40.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5000000000000001,8.569194002703775,,,,,rejected_by_preregistered_metrics,,
1153,0.5,"[0.3, 0.7]",40.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.5,12.201218098598654,,,,,ineligible_ablation,,
1154,0.5,"[0.3, 0.7]",40.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.5,10.99647733628493,,,,,rejected_by_preregistered_metrics,,
1155,0.5,"[0.3, 0.7]",40.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.5,10.185830918091494,,,,,rejected_by_preregistered_metrics,,
1156,0.5,"[0.3, 0.7]",40.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.5,8.079350927821446,,,,,ineligible_ablation,,
1157,0.5,"[0.3, 0.7]",40.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,7.623635771004251,,,,,rejected_by_preregistered_metrics,,
1158,0.5,"[0.3, 0.7]",40.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.42857142857142855,0.2987012987012987,0.5,7.309312867071613,,,,,rejected_by_preregistered_metrics,,
1159,0.5,"[0.3, 0.7]",40.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.5,6.034811941852375,,,,,ineligible_ablation,,
1160,0.5,"[0.3, 0.7]",40.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,5.80304398147541,,,,,rejected_by_preregistered_metrics,,
1161,0.5,"[0.3, 0.7]",40.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,5.64640950540764,,,,,rejected_by_preregistered_metrics,,
1162,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.2987012987012987,0.5,12.746922736568228,,,,,ineligible_ablation,,
1163,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5000000000000001,11.43828276575355,,,,,rejected_by_preregistered_metrics,,
1164,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,10.608663398155164,,,,,rejected_by_preregistered_metrics,,
1165,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,8.27270233053643,,,,,ineligible_ablation,,
1166,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,1.5,0.5,True,eligible,0.4084507042253521,0.29703629703629714,0.5,7.769484471287724,,,,,rejected_by_preregistered_metrics,,
1167,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,7.448769519076168,,,,,rejected_by_preregistered_metrics,,
1168,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.39866979655712054,0.28205128205128205,0.5,6.109714346705591,,,,,ineligible_ablation,,
1169,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,5.848376413058869,,,,,rejected_by_preregistered_metrics,,
1170,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5,5.686589114973767,,,,,rejected_by_preregistered_metrics,,
1171,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.49999999999999994,21.939237384502164,,,,,ineligible_ablation,,
1172,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.5,18.86014705184629,,,,,rejected_by_preregistered_metrics,,
1173,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,16.54496695710058,,,,,rejected_by_preregistered_metrics,,
1174,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,14.874921534458476,,,,,ineligible_ablation,,
1175,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3888888888888889,0.26582278481012656,0.5,13.792858106106243,,,,,rejected_by_preregistered_metrics,,
1176,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,12.804639144561309,,,,,rejected_by_preregistered_metrics,,
1177,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,11.155710984046921,,,,,ineligible_ablation,,
1178,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3698630136986301,0.26582278481012656,0.5,10.671673648698592,,,,,rejected_by_preregistered_metrics,,
1179,0.5,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3888888888888889,0.26582278481012656,0.5,10.194465418167356,,,,,rejected_by_preregistered_metrics,,
1180,0.5,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.39866979655712054,0.28205128205128205,0.5,14.332396198468638,,,,,ineligible_ablation,,
1181,0.5,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,12.697169921481743,,,,,rejected_by_preregistered_metrics,,
1182,0.5,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,11.632680917112685,,,,,rejected_by_preregistered_metrics,,
1183,0.5,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.39866979655712054,0.28205128205128205,0.5,9.360480069814805,,,,,ineligible_ablation,,
1184,0.5,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.736662781967588,,,,,rejected_by_preregistered_metrics,,
1185,0.5,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5000000000000001,8.324246475243005,,,,,rejected_by_preregistered_metrics,,
