player_id,uncertainty_low_v3,uncertainty_high_v3,uncertainty_std_v3,bootstrap_rank_best_v3,bootstrap_rank_worst_v3,uncertainty_status_v3
11603,0.06717278727,1.088855709,0.3238656255,100,411,wide
5456,0.6201860425,3.710459358,0.9318020851,12,170,wide
3441,0.1403272606,1.704487422,0.4985004025,53,355,wide
5463,0.5598814237,2.657672438,0.6560755466,24,191,wide
12625,0.003658592149,1.503704554,0.4736513333,65,471,wide
11127,0,0.1759339589,0.05877378759,336,486,wide
49337,0,0.3578216201,0.1253900523,249,487,wide
29163,0.3363746919,2.354189814,0.6109526421,31,265,wide
5469,0.2541326923,1.952811158,0.5063399067,44,294,wide
33018,0.1496360239,1.160969711,0.3083282001,94,349,wide
3471,0.1658831956,1.216304954,0.3268440214,84,351,wide
37148,-0.1026188469,0,0.03596032733,459,550,wide
5732,0.2566689714,4.002075313,1.209838751,9,315,wide
6302,0.1121359689,2.213874935,0.6486809828,33,404,wide
4447,0,1.40862974,0.4588427076,68,478,wide
17042,0,2.272553901,0.7384290789,31,474,wide
27569,0.01904233655,2.057521557,0.6566949764,39,453,wide
18722,0,1.430451104,0.4601541382,71,475,wide
24443,0.03878960015,1.02382901,0.3154126845,104,442,wide
3043,0.3767263738,2.464726786,0.7056047859,26,254,wide
16554,0.2170661986,1.768627261,0.5008254299,52,334,wide
16190,0.09973966604,0.8946409608,0.2606217363,124,406,wide
3570,0.05454983904,0.6859579462,0.2123400116,162,433,wide
24547,0,0.4037293549,0.1332079693,242,480,wide
5527,0,0.2953240063,0.09843166837,274,488,wide
3959,0.04792399838,1.325527832,0.39079532,80,437,wide
8247,0.05933992911,0.9774657066,0.2811573158,114,431,wide
5534,-0.04165174468,0,0.01388255148,462,540,wide
17043,0,0.4064699036,0.1381028901,238,490,wide
28559,0,4.780012257,1.427807887,5,435,wide
34396,0,1.381071959,0.4121492086,73,436,wide
31152,0,1.677128411,0.474338113,51,437,wide
40211,0,0.5822408005,0.1689282994,182,440,wide
12803,0,0.702812631,0.2513041292,150,490,wide
37945,-0.02258040261,0.001662244234,0.007683217249,446,532,wide
24085,0,1.532910087,0.4565694664,62,441,wide
37737,0,0.6436637646,0.193147426,166,445,wide
37726,0,1.436026758,0.4372404572,66,443,wide
36148,0,0.1920919042,0.06052340069,322,480,wide
12583,-0.02345387165,0,0.007600350109,463,533,wide
30111,-0.04719784222,0.8658305395,0.2869951275,128,543,wide
23830,0,0.2456691024,0.07268745328,301,483,wide
38004,-0.1683767497,0.02468225038,0.06074061964,440,553,wide
51969,0,0.7533430865,0.2480133541,141,486,wide
3616,0,1.4822834,0.4701829969,66,480,wide
9638,0.172713065,2.164254352,0.6386360609,34,352,wide
3318,0.2494133465,3.301609272,0.9604504362,15,292,wide
22084,0.4020525858,3.220535703,0.8496265961,15,237,wide
10955,0.7599270624,5.54813756,1.439744533,4,151,wide
3233,-0.0006618654052,1.453784569,0.4565931451,62,512,wide
4354,0.2248805119,4.223160006,1.271033164,7,308,wide
7843,0.09777514299,1.162248122,0.3244556497,91,398,wide
3532,0.1828165222,1.533991218,0.4259236546,62,360,wide
3382,0.3435919131,2.515915251,0.6486062368,26,262,wide
30714,0.3125752327,3.178441683,0.8956704978,16,263,wide
3308,-0.01811777249,1.168788355,0.3636338966,97,530,wide
3336,0.2777256604,1.820535485,0.4566458763,49,271,wide
3205,-0.007467702258,0.2925955936,0.09432428996,283,523,wide
3943,0.07296508774,0.791474508,0.2231362068,140,405,wide
4706,0,0.08554467056,0.02770279482,396,491,wide
3244,0.1508306427,1.344140892,0.37922873,74,359,wide
10956,-0.08906915811,0,0.02870531257,478,548,wide
3009,2.719084303,11.63678877,2.788293579,1,21,wide
22097,0.5568829187,3.607188376,0.9835575519,12,196,wide
3604,0.9567040187,6.591712909,1.734067775,3,111,wide
5487,1.048814819,5.973936698,1.567916432,4,107,wide
5477,0.5998050083,3.41039514,0.8846126048,13,181,wide
7345,0,0.2520057302,0.08387910006,298,491,wide
8217,0.1148298676,1.26707833,0.3489446805,83,378,wide
2972,0.1520969161,1.344061989,0.3435076503,78,362,wide
7153,0,0.04328207642,0.01440626615,416,492,wide
6704,0.3746821037,2.393519946,0.6240178638,29,249,wide
3026,0.6886855644,3.519797559,0.8723713858,12,162,wide
24778,0,0.2572481631,0.0809862379,294,483,wide
5476,0,0.06140508989,0.02074861281,400,493,wide
7439,-0.001110494137,0.6505352721,0.2165363869,166,518,wide
4445,0.2111858716,1.418213082,0.3839651759,71,325,wide
11990,0.03613656665,0.4224463714,0.1137765137,226,433,wide
10481,0.08461628733,1.281975892,0.373241748,79,402,wide
5485,-0.02156204152,0.3938408122,0.1258180003,234,529,wide
11135,0.06212195396,0.8527319457,0.2297711543,129,410,wide
8519,-0.1427550931,0.1453229219,0.09085727634,349,552,wide
8966,0,5.640989561,1.699334853,5,478,wide
8546,0.2074434599,4.681622895,1.397627161,6,322,wide
39565,0.7720038014,7.249010233,2.083703001,2,148,wide
5562,0.04546088767,3.253510151,0.9778354536,16,434,wide
8400,0.1789959053,4.38220202,1.298761165,7,345,wide
3053,0,3.057075122,1.0040459,19,484,wide
10287,0.06040618762,2.424937053,0.7408601378,29,423,wide
8227,0,0.5878698922,0.1859322173,175,481,wide
12034,0.1335833588,2.219593294,0.63397403,36,371,wide
5579,0.1344025291,1.631173304,0.4697566676,59,370,wide
