team,player,matches_with_defensive_action,defensive_actions,pressure_actions,counterpress_actions,duels,interceptions,blocks,clearances,ball_recoveries,fouls_committed,fifty_fifties,actor_frame_count,avg_actor_x_when_acting,avg_actor_y_when_acting,avg_actor_distance_from_centroid_when_acting,avg_back_line_height_when_acting,avg_defensive_hull_area_when_acting,avg_defenders_behind_ball_when_acting,avg_defenders_within_5_when_acting,avg_defenders_within_10_when_acting,avg_visible_area_when_acting,player_role_cluster,defensive_player_role
Morocco,Sofyan Amrabat,7,186,110,22,19,6,10,11,12,15,1,227,74.83766593663076,35.78135226584643,9.236553858623877,37.958328556744526,582.8988883226444,3.894273127753304,1.3215859030837005,2.5991189427312777,2801.18889974028,1,Pressing Disruptor
Morocco,Hakim Ziyech,7,178,121,28,15,11,9,1,10,10,1,208,61.98906833439891,24.181929405282677,17.061388616727367,46.774494331388745,559.1778407796337,5.038461538461538,1.0721153846153846,1.7355769230769231,2747.654361385604,1,Pressing Disruptor
Morocco,Achraf Hakimi Mouh,7,173,88,16,26,8,11,12,14,9,1,205,80.21450894932228,21.91803201785262,15.804204787021948,34.08621424336599,559.5125136505435,3.55609756097561,1.2439024390243902,2.15609756097561,2567.6205048420825,2,Wide Enforcer
Croatia,Mateo Kovačić,7,169,122,25,16,7,8,5,7,1,3,201,67.10542561543026,51.612227152602806,10.735866148498092,43.91557221110638,508.348091120727,4.7164179104477615,1.208955223880597,2.3034825870646767,2695.0749851320984,1,Pressing Disruptor
Croatia,Joško Gvardiol,7,165,73,21,15,12,12,41,3,7,1,173,84.86702505072807,49.66523493267906,9.786555700493484,32.694678338254874,486.59943287851553,2.3236994219653178,1.4046242774566473,2.791907514450867,2517.0811605085305,0,Deep Stopper
France,Antoine Griezmann,6,152,114,26,10,5,7,8,4,3,1,165,68.7747725336858,31.592654726763687,11.79458943790179,40.10757635629883,567.9324199659251,5.115151515151515,1.2787878787878788,2.333333333333333,2672.5673238005024,1,Pressing Disruptor
Argentina,Enzo Fernandez,7,151,96,11,17,2,6,13,6,8,3,197,77.42713674076548,41.5868294931073,9.261125128629084,32.06023940578813,630.2287798680968,4.913705583756345,1.2436548223350254,2.568527918781726,3017.518831025548,1,Pressing Disruptor
Morocco,Selim Amallah,7,151,96,26,16,10,6,4,4,15,0,180,65.84389411657479,42.45249753896,10.561386298669165,42.38660712554466,584.7824836829003,5.155555555555556,1.1944444444444444,2.316666666666667,2855.2013545329546,1,Pressing Disruptor
Croatia,Marcelo Brozović,6,147,88,18,11,8,16,6,5,12,1,182,73.29829305627459,39.368560307501085,8.464658659221229,39.52833076090368,494.2241438141845,4.313186813186813,1.379120879120879,2.923076923076923,2562.743636582495,1,Pressing Disruptor
Croatia,Luka Modrić,7,141,101,27,8,11,4,1,4,12,0,169,63.01364978456132,34.78752097635997,10.273323357573096,48.20352225651688,490.6704628602574,4.5325443786982245,1.21301775147929,2.159763313609468,2597.282025933743,1,Pressing Disruptor
Morocco,Youssef En-Nesyri,7,137,107,14,4,0,9,11,5,0,1,148,60.92807149928312,41.15759339983646,12.462051830073428,45.43161240734052,498.0937382267772,5.824324324324325,1.1756756756756757,2.0405405405405403,2927.559446961457,1,Pressing Disruptor
Argentina,Rodrigo Javier De Paul,7,136,96,19,7,5,8,3,6,9,2,170,62.45364509627761,28.01099495819805,13.383213677785436,45.15037036526494,686.7491773019764,4.905882352941177,1.076470588235294,1.9,3105.281533192532,1,Pressing Disruptor
Netherlands,Jurriën David Norman Timber,4,136,71,14,15,5,8,16,3,15,2,160,76.56400256000327,27.47267832224948,11.716179519420416,37.70066279763968,597.478641964492,3.86875,1.3625,2.65625,2693.654807802244,2,Wide Enforcer
Croatia,Ivan Perišić,7,134,82,11,9,9,10,11,5,6,0,154,68.1059234043586,56.65902811665431,14.803906993399089,43.27458344962498,496.7407659235176,4.538961038961039,1.2402597402597402,2.142857142857143,2642.899334328805,2,Wide Enforcer
Argentina,Nicolás Hernán Otamendi,7,130,50,6,19,7,8,29,4,12,0,156,82.44559204876728,42.94800208057938,10.021285280420058,33.914548559616385,567.9369101401181,2.551282051282051,1.3846153846153846,2.5705128205128207,2798.3872384643323,0,Deep Stopper
Argentina,Julián Álvarez,7,129,99,25,5,2,8,3,1,11,0,124,57.191288256141455,48.553883665558345,16.44284825422165,45.145750079045726,687.4943810303954,6.346774193548387,1.1129032258064515,1.685483870967742,3350.6708638805467,1,Pressing Disruptor
France,Adrien Rabiot,6,128,75,16,6,5,16,7,8,9,2,144,72.79195211209039,53.79201157075233,11.505465838359896,38.15143625810812,526.8015944908219,4.715277777777778,1.3263888888888888,2.5625,2720.94885645876,2,Wide Enforcer
Netherlands,Frenkie de Jong,5,120,77,22,11,2,12,6,6,6,0,139,69.29147650033406,42.2953220298255,8.938872467670878,41.63918412595203,584.2083844543341,4.402877697841727,1.4028776978417266,2.7050359712230216,2796.0351506525526,1,Pressing Disruptor
Morocco,Sofiane Boufal,7,119,84,21,8,1,11,1,3,10,1,123,64.7142324993626,51.90649639453845,17.471968815300308,42.95663145073668,594.8464324817917,5.471544715447155,1.1219512195121952,1.934959349593496,2838.7934593052305,1,Pressing Disruptor
Netherlands,Daley Blind,5,118,76,9,17,4,8,6,3,4,0,140,70.20451180602768,59.75802628184145,16.877373674040854,40.386342623783946,620.3916591629217,4.564285714285714,1.0571428571428572,1.8642857142857143,2825.0558815451363,2,Wide Enforcer
Argentina,Cristian Gabriel Romero,7,117,52,6,11,7,8,25,4,10,0,136,81.59543950166314,27.868958782899345,11.29501732067937,34.07357064411165,600.4461263559928,2.625,1.4485294117647058,2.676470588235294,2929.037381968126,0,Deep Stopper
France,Theo Bernard François Hernández,6,116,63,5,18,4,11,8,5,4,0,136,85.39413416441381,63.39809750347969,18.71234701915093,30.012130992359666,555.8774719106274,2.8308823529411766,1.0955882352941178,1.8823529411764703,2505.8409774597453,2,Wide Enforcer
France,Dayotchanculle Upamecano,5,116,53,11,18,11,13,13,4,3,0,107,89.79094359308657,47.38567369093512,9.263933855428885,28.410338334873423,438.018966113192,2.2429906542056077,1.3738317757009346,2.7757009345794392,2329.145838125045,0,Deep Stopper
United States,Tyler Adams,4,113,72,17,10,3,9,6,6,7,0,139,67.66612131257472,39.87025679735447,8.564506680312654,44.044013617485646,504.5959831829824,3.841726618705036,1.287769784172662,2.4964028776978417,2523.747267480837,1,Pressing Disruptor
Morocco,Azzedine Ounahi,7,108,76,19,8,6,5,2,9,2,0,151,72.1073693675308,35.93436135007344,11.186570669427224,36.9469191387081,552.5471252174559,5.33112582781457,1.1390728476821192,2.218543046357616,2776.058412919143,1,Pressing Disruptor
Australia,Jackson Irvine,4,107,64,16,8,5,7,11,2,9,1,129,67.80259974274618,39.08655823534406,10.100725878245774,41.60123535057639,535.7990860427061,5.069767441860465,1.1472868217054264,2.4263565891472867,2497.470186916639,1,Pressing Disruptor
Japan,Wataru Endo,4,106,64,12,9,1,9,8,8,6,1,134,71.37879126462704,31.057165617522685,8.686364912682613,40.974453938674245,584.8073044441227,4.276119402985074,1.328358208955224,2.82089552238806,2691.298490507289,1,Pressing Disruptor
Argentina,Nahuel Molina Lucero,7,105,59,14,15,7,9,8,3,2,0,107,74.09636224449949,17.388286464861043,18.38739570616129,37.958600001436224,756.4502796492401,3.663551401869159,1.0934579439252337,1.925233644859813,2998.5604851687435,2,Wide Enforcer
Netherlands,Nathan Aké,5,104,48,9,13,7,14,16,3,3,0,121,83.09344589437133,54.13363116985291,12.28335124819311,32.53810699566164,495.6915807528447,2.9834710743801653,1.181818181818182,2.396694214876033,2586.5390352321097,2,Wide Enforcer
Argentina,Alexis Mac Allister,6,103,61,12,13,2,15,5,5,1,1,116,60.90505570674292,51.44886406371811,13.34567589882534,44.82227883041688,775.2134220415984,5.25,1.1206896551724137,2.034482758620689,3254.844341408762,2,Wide Enforcer
Croatia,Josip Juranović,6,103,47,3,12,4,13,17,8,1,0,114,87.9709406345557,21.257967705302764,15.41453417388054,28.80368855352116,461.81865965704975,2.289473684210526,1.263157894736842,2.210526315789474,2299.0631532736634,2,Wide Enforcer
France,Ousmane Dembélé,6,101,80,7,6,1,3,0,3,7,1,103,65.90862271043481,18.01915486287931,18.292221653582374,43.07467852590633,600.5833015412181,4.786407766990291,1.0679611650485437,1.6504854368932038,2794.3640300288207,1,Pressing Disruptor
Brazil,Carlos Henrique Casimiro,4,100,50,15,15,4,15,6,2,7,1,126,69.82651028707178,44.83405305900936,9.011814996163816,42.08285616221163,582.0173184897395,4.047619047619048,1.468253968253968,2.611111111111111,2667.973945553876,2,Wide Enforcer
Netherlands,Denzel Dumfries,5,97,49,13,10,4,13,7,2,11,0,115,70.54337677204597,22.55508237279105,15.193486570725096,41.26028571782886,549.6420112295409,4.043478260869565,1.2782608695652171,2.234782608695652,2871.5520690357616,2,Wide Enforcer
United States,Yunus Dimoara Musah,4,95,62,11,10,3,7,1,2,9,1,113,64.83885545599529,41.59978045852651,13.47685780279834,45.05868838676889,595.0983518302255,4.407079646017699,1.1415929203539823,1.920353982300885,2788.8803230353687,1,Pressing Disruptor
Senegal,Kalidou Koulibaly,4,93,31,2,6,5,6,36,5,3,1,109,88.01611449438414,30.605807418467585,10.435647010510785,29.917897150103716,490.4543731412201,2.018348623853211,1.4770642201834865,2.697247706422018,2661.924138690972,0,Deep Stopper
France,Jules Koundé,6,92,47,7,11,1,12,13,3,3,0,115,81.40515356675937,21.306068956954185,15.53885478515424,34.21873162074666,516.1159810206348,2.5217391304347827,1.2695652173913043,2.252173913043478,2483.100993425573,2,Wide Enforcer
France,Aurélien Djani Tchouaméni,7,91,54,16,8,11,3,8,1,5,1,110,75.3389688666679,36.52909522733764,8.125782404714501,37.13306669216315,572.043634531661,4.2727272727272725,1.4636363636363636,2.9909090909090907,2747.2339712654903,1,Pressing Disruptor
Japan,Hidemasa Morita,3,90,54,6,7,3,11,7,3,4,1,113,71.69105130065931,44.317333102756855,7.694779074846091,39.16807694992304,619.2398470516002,4.823008849557522,1.2035398230088497,2.353982300884956,2679.5591052028035,1,Pressing Disruptor
Croatia,Dejan Lovren,6,90,35,5,6,3,8,32,3,3,0,108,83.19073959705008,34.332998382015255,9.508540966769194,34.296381476218926,472.8470544145543,2.324074074074074,1.5740740740740742,3.009259259259259,2450.5170840181827,0,Deep Stopper
Japan,Daizen Maeda,3,90,75,8,5,2,4,0,2,2,0,107,52.98653934551073,36.45306111599154,13.178872462544254,52.01992564551127,480.3646428072337,5.990654205607477,0.97196261682243,1.5046728971962615,2752.6288883123966,1,Pressing Disruptor
Croatia,Borna Sosa,5,90,42,12,13,4,7,16,4,4,0,93,81.47804307447687,59.1781662188697,16.008250436797788,35.658844472861325,455.7883951576697,2.827956989247312,1.1397849462365592,2.0,2239.7528625713776,2,Wide Enforcer
Argentina,Lionel Andrés Messi Cuccittini,7,89,72,19,2,0,2,1,5,7,0,121,60.24813771876115,33.354994863631845,13.333958548097756,45.84774509763099,588.0120401746606,5.950413223140496,0.9586776859504132,1.677685950413223,2867.046315712628,1,Pressing Disruptor
Morocco,Romain Saïss,6,87,32,6,5,3,7,29,4,5,1,104,92.60006699219042,48.03436934866004,9.403823320555276,26.00384125401349,446.6273637932883,2.298076923076923,1.5769230769230769,2.8846153846153846,2430.552073788514,0,Deep Stopper
Switzerland,Remo Freuler,4,86,56,19,3,4,3,8,6,5,1,104,70.06229880637497,28.352167959989423,9.865514307109882,41.31930487438114,605.5332962824872,4.403846153846154,1.2788461538461535,2.4903846153846154,2810.2978219580978,1,Pressing Disruptor
England,Jude Bellingham,5,86,56,18,12,2,6,1,4,5,0,97,66.27648260976528,44.97953524156198,11.795276085622586,43.58177544614923,567.361149754209,4.814432989690721,1.268041237113402,2.1649484536082477,2620.607575569075,1,Pressing Disruptor
Mexico,Jesús Daniel Gallardo Vasconcelos,3,86,53,10,11,3,5,7,1,3,1,96,78.7638743095691,62.69746255947048,16.447665138642545,35.10518156746223,683.7029261090538,3.4166666666666665,1.3125,2.239583333333333,2978.84947591458,2,Wide Enforcer
Japan,Daichi Kamada,4,85,70,7,3,1,3,2,3,2,1,118,62.58304958093983,47.38350031542225,13.732222330890252,43.69050858577157,585.2133834163055,6.0,1.152542372881356,1.805084745762712,2741.9796653905632,1,Pressing Disruptor
Netherlands,Virgil van Dijk,5,85,28,0,9,4,8,30,1,3,0,114,85.80653229882164,39.63060322275274,8.968742175113391,32.18357502004112,460.4800636796949,2.3508771929824563,1.5175438596491229,2.8157894736842106,2607.860969105126,0,Deep Stopper
France,Youssouf Fofana,6,84,61,5,5,3,6,0,5,4,0,90,75.51122598576357,43.48313243376325,12.967845117588704,33.860482514451505,592.7839620285988,5.133333333333334,1.2777777777777777,2.2666666666666666,2677.6269619074624,1,Pressing Disruptor
Australia,Mathew Leckie,4,83,58,11,3,1,7,6,2,5,1,105,65.60816953478002,29.81711967889753,15.1786163678873,44.4472645127739,574.7047467553699,4.761904761904762,1.2666666666666666,2.038095238095238,2669.170388776204,1,Pressing Disruptor
Poland,Matty Cash,4,82,38,6,9,1,12,14,4,4,0,93,78.39006302037163,21.072483815604517,15.774887753736914,36.99795509354677,493.1411481737183,2.849462365591398,1.1720430107526882,2.21505376344086,2621.2107168499124,2,Wide Enforcer
Morocco,Yahia Attiyat allah,6,82,37,15,10,1,7,11,5,8,1,91,77.81124332214127,55.60746191900967,16.099581143275902,35.27379003621169,587.5091366138221,3.56043956043956,1.1978021978021978,2.087912087912088,2615.198736949544,2,Wide Enforcer
Uruguay,Mathías Olivera Miramontes,3,82,43,5,7,1,11,14,4,2,0,85,80.67397104591194,60.693989905457045,15.150073936678432,33.360822466056106,517.133984419476,3.2,1.2823529411764707,2.152941176470588,2308.95247812614,2,Wide Enforcer
Morocco,Noussair Mazraoui,5,81,37,4,11,1,10,16,3,2,0,86,86.5031929940465,57.94384634326488,16.625000609246474,28.74613738633849,564.9801630197475,2.988372093023256,1.2906976744186047,2.2906976744186047,2453.830460399422,2,Wide Enforcer
United States,Antonee Robinson,4,80,45,7,7,5,5,7,8,3,0,112,79.43411334212564,58.70593582267382,15.05068551129693,34.97019919249073,469.6450408433017,2.9732142857142856,1.2142857142857142,1.9553571428571428,2294.5902512394614,2,Wide Enforcer
Netherlands,Cody Mathès Gakpo,5,80,43,13,6,7,6,7,5,6,0,98,64.59344491955899,41.90653524555203,12.15449141139452,43.03226632548114,587.9454481248999,5.551020408163265,1.1122448979591837,2.183673469387755,2998.478317195751,1,Pressing Disruptor
Japan,Maya Yoshida,4,79,20,5,9,8,9,26,3,4,0,98,81.62791039390886,36.843153285045965,7.781971803835507,34.81139610501344,540.7659621217298,2.5408163265306123,1.4591836734693877,3.091836734693877,2448.719115389278,0,Deep Stopper
South Korea,Woo-Young Jung,4,79,45,9,5,5,3,7,2,12,0,81,74.87784768724813,37.755524503625935,7.470590044003131,39.02249752663131,408.46836389619386,3.938271604938272,1.432098765432099,2.9012345679012346,2473.27407236134,1,Pressing Disruptor
Argentina,Marcos Javier Acuña,6,79,42,6,10,3,11,7,1,5,0,77,79.09297491509261,61.240896677962766,18.792205455218248,33.43328508170776,685.7382045980464,3.805194805194805,1.181818181818182,1.9350649350649352,3034.437214740325,2,Wide Enforcer
Poland,Grzegorz Krychowiak,4,78,42,10,4,3,7,10,4,8,0,103,73.00326417700573,32.64263984601513,7.793202480238832,38.502834207780936,493.6961020368229,4.563106796116505,1.3203883495145632,2.7281553398058254,2709.0483109240254,1,Pressing Disruptor
Senegal,Youssouf Sabaly,4,78,42,5,6,2,4,15,5,3,0,92,78.42914404286603,20.90930691695908,15.264865741889182,36.0712834424208,594.166442293205,2.815217391304348,1.141304347826087,1.9891304347826089,2729.69234242724,2,Wide Enforcer
Poland,Bartosz Bereszyński,4,78,35,3,5,3,11,15,2,4,0,89,85.64857950798078,58.623611054873074,15.203156787304554,31.271947013421748,445.6621606146378,2.7191011235955056,1.2247191011235956,2.1797752808988764,2475.2864402787736,2,Wide Enforcer
Australia,Aaron Mooy,4,77,35,12,13,2,6,9,7,5,0,115,72.12424195649804,38.46321197326978,7.461365838425614,40.8163454402997,553.2528130789763,4.2,1.4521739130434783,3.0869565217391304,2564.570100152944,0,Deep Stopper
Iran,Mehdi Taremi,3,77,52,9,6,1,8,3,4,3,0,114,59.20777195677032,40.02007937319099,12.596067638794796,47.3341684932204,459.6302696748237,5.447368421052632,1.0087719298245614,1.6754385964912282,2702.409269383159,1,Pressing Disruptor
Australia,Harry Souttar,4,77,26,5,9,3,12,22,4,0,0,88,85.65446516923919,32.44022932606423,8.960200136698786,32.090812578618866,452.6325773511162,2.386363636363636,1.6704545454545454,3.3068181818181817,2356.7554843695857,0,Deep Stopper
Argentina,Nicolás Alejandro Tagliafico,6,77,41,8,6,3,10,9,2,5,1,75,79.125671061419,58.707078110292095,15.307214843713094,35.053476237982366,600.8059328677818,3.24,1.28,2.3866666666666667,2734.2324667991934,2,Wide Enforcer
Tunisia,Ellyes Joris Skhiri,3,76,48,9,7,5,5,3,5,3,0,93,78.81046437755009,36.04135935470152,8.879695632596835,34.20283344202223,417.5383569570456,4.150537634408602,1.3440860215053765,2.6989247311827955,2094.8207125889635,1,Pressing Disruptor
Switzerland,Silvan Widmer,3,76,35,8,10,4,4,15,4,4,0,72,84.04995378028457,16.690772671192004,16.99070455375061,31.72224935859875,473.202304332194,2.9027777777777777,1.3055555555555556,2.138888888888889,2472.43491796745,2,Wide Enforcer
Iran,Seyed Majid Hosseini,3,75,30,3,9,4,4,8,14,5,0,111,86.41427151418247,37.80871711021177,12.019240887629218,31.45150895983476,464.7088482273616,2.18018018018018,1.3153153153153154,2.1531531531531534,2297.5402301855797,0,Deep Stopper
Australia,Mitchell Thomas Duke,4,74,51,5,5,1,6,1,5,5,0,109,54.1035981467094,40.52522074712234,15.57095637575382,49.29166651626132,615.820729963696,6.119266055045872,0.9174311926605504,1.348623853211009,2886.5392866829384,1,Pressing Disruptor
Senegal,Idrissa Gana Gueye,3,74,56,6,3,4,6,2,1,2,0,79,67.23380662247996,42.53241819025829,12.046492209837968,41.65082592545237,648.4487495730721,4.911392405063292,1.1012658227848102,2.075949367088608,2950.6939703528305,1,Pressing Disruptor
Portugal,Bruno Miguel Borges Fernandes,4,73,51,7,7,0,5,4,2,4,0,86,64.7675288953689,28.09250266360633,15.804962173693504,42.64946587484164,611.224465411999,5.27906976744186,1.197674418604651,2.1627906976744184,2996.0059232623857,1,Pressing Disruptor
Australia,Riley McGree,4,72,44,14,2,6,6,3,3,8,0,89,59.74260231076189,49.02755019477178,13.255894007329346,47.92454388201721,556.8747313994676,5.348314606741573,0.9550561797752808,1.696629213483146,2659.8528194530068,1,Pressing Disruptor
United States,Tim Ream,4,72,30,6,10,8,4,16,3,1,0,85,74.46230940344054,51.33986472031773,10.66221789762671,41.69539073013001,518.7375171725427,1.9058823529411764,1.258823529411765,2.2,2576.962247614274,0,Deep Stopper
Ghana,Salis Abdul Samed,3,72,41,8,4,6,6,10,1,4,0,78,80.49359271120868,40.98875891805498,9.394908617711938,30.45201559638529,492.26915594373503,4.82051282051282,1.3333333333333333,2.935897435897436,2287.3528128215853,0,Deep Stopper
Cameroon,Nouhou Tolo,3,72,36,8,7,7,7,8,3,3,1,64,86.29197558682162,57.472680204145625,15.342113511679752,29.165179921428603,538.8317643345871,2.734375,1.203125,2.234375,2399.4558510298807,2,Wide Enforcer
Japan,Junya Ito,4,71,41,3,5,3,9,6,5,1,1,108,72.86312003652883,27.48469507575572,16.048912990812664,38.99179955488285,518.6129073380712,4.564814814814815,1.1111111111111112,1.7685185185185186,2491.9727633069515,2,Wide Enforcer
Saudi Arabia,Saud Abdullah Abdul Hamid,3,71,33,8,11,2,6,6,5,7,1,88,75.07811244133732,40.74118986440119,13.83175397060491,39.51987480406137,450.27200751976943,3.534090909090909,1.1022727272727273,1.943181818181818,2371.738565167864,0,Deep Stopper
Cameroon,André-Frank Zambo Anguissa,3,71,47,15,3,5,6,2,2,6,0,82,63.707112543630686,39.691908795168246,10.08867294177023,45.37457694800924,601.27314047098,4.512195121951219,1.2073170731707317,2.2439024390243905,2708.311664711271,1,Pressing Disruptor
Brazil,Éder Gabriel Militão,4,71,42,14,7,1,7,4,3,6,0,82,69.81039997275508,20.4530895400364,15.898172787668353,45.65168371594725,559.4210305762657,2.475609756097561,1.0609756097560976,1.8658536585365852,2432.958700204071,2,Wide Enforcer
Brazil,Richarlison de Andrade,4,71,51,19,3,1,4,4,3,5,0,81,47.659546275019856,41.84588483717488,12.873832819336796,57.777016328238055,542.3409325153921,5.432098765432099,1.0,1.8024691358024687,2813.5416749033334,1,Pressing Disruptor
Ecuador,Gonzalo Jordy Plata Jiménez,3,71,59,17,4,1,3,0,0,4,0,80,56.00993629033543,30.692133315644487,13.960692506726176,53.67591653938903,495.1835621409279,4.325,0.875,1.5375,2539.9950331917407,1,Pressing Disruptor
Argentina,Leandro Daniel Paredes,5,71,45,12,7,1,5,6,1,6,0,65,80.08887058133152,39.985620713500566,9.099889265786771,29.62613445324436,633.6854170814889,5.015384615384615,1.4307692307692308,2.8461538461538463,2779.31632957303,1,Pressing Disruptor
Croatia,Mario Pašalić,7,70,44,9,7,2,7,3,4,3,0,93,69.00605446515688,34.64161772929117,14.19134349668371,41.57047453415575,453.3534761206367,4.903225806451613,1.1827956989247312,2.075268817204301,2501.891689620773,1,Pressing Disruptor
Tunisia,Montassar Omar Talbi,3,70,24,2,9,3,12,18,3,0,1,79,82.92026990076894,54.7523135187573,11.68167601351054,34.39354584898146,450.2513297498776,1.8860759493670889,1.3924050632911391,2.392405063291139,2146.3723857185987,0,Deep Stopper
Tunisia,Yassine Meriah,3,70,25,8,11,1,5,22,1,3,1,69,82.12694714566337,31.05245666687165,10.825568902993822,36.26213102409622,383.8570869902776,1.855072463768116,1.5217391304347827,2.8260869565217392,2215.4422467862937,0,Deep Stopper
Australia,Kye Rowles,4,69,32,7,7,5,11,11,2,1,0,93,87.56847342061326,50.69717614838609,8.262578104259774,30.30978913431438,454.4766629918559,2.236559139784946,1.5053763440860215,3.129032258064516,2315.72250372076,0,Deep Stopper
Japan,Ritsu Doan,4,69,40,9,7,4,7,3,6,2,0,85,67.38030065334964,27.778079114248904,15.284641589315022,42.5680158481819,516.6672100089022,5.482352941176471,1.0235294117647058,1.6352941176470588,2832.450823599572,2,Wide Enforcer
Wales,Kieffer Roberto Francisco Moore,3,69,52,6,3,0,3,7,0,4,0,84,53.748049021101416,36.5466423315194,15.935630372739723,47.266707770250825,746.846499721812,5.964285714285714,1.1904761904761905,1.6904761904761905,3418.167712296789,1,Pressing Disruptor
France,Olivier Giroud,6,69,57,13,4,0,1,5,0,2,0,84,52.30800640884952,39.97270531010158,11.900992481664916,53.17975040396807,531.5106591498628,5.190476190476191,1.0833333333333333,1.7261904761904765,2732.5641216675112,1,Pressing Disruptor
Netherlands,Teun Koopmeiners,5,69,47,9,5,2,4,3,3,4,1,81,72.51188472069076,37.91594079519087,8.397976654848184,38.62532679125595,524.9109939263051,4.62962962962963,1.308641975308642,2.469135802469136,2791.6110015131103,1,Pressing Disruptor
South Korea,Jae-Sung Lee,3,69,57,11,4,2,2,2,1,1,0,81,53.41215866446398,36.01682799791402,13.722709214203846,55.00365803125893,499.2500031530617,4.641975308641976,1.123456790123457,1.938271604938272,2656.822800932297,1,Pressing Disruptor
Belgium,Axel Witsel,3,69,39,6,4,3,7,6,3,6,1,76,75.65468495596485,42.92128168312604,8.956869424339668,35.13537125997786,595.6780323911903,4.5131578947368425,1.4078947368421053,2.8552631578947367,2899.751209173071,1,Pressing Disruptor
Spain,Pablo Martín Páez Gavira,4,69,47,20,10,0,3,2,1,6,0,68,60.77028791604905,32.35120852405024,9.408935215146894,49.49954231073362,599.910999767603,5.397058823529412,1.3676470588235294,2.426470588235294,2863.9969008198755,1,Pressing Disruptor
South Korea,Moon-Hwan Kim,4,69,31,4,7,7,5,14,3,1,1,61,83.02253340021146,26.81256652096336,13.15160159760718,33.08702793320816,373.6931270446374,2.819672131147541,1.278688524590164,2.4754098360655736,1983.906024527157,0,Deep Stopper
South Korea,In-Beom Hwang,4,68,44,14,4,2,5,6,0,7,0,89,68.1728377730459,35.73534368249356,10.3207400839078,43.23645447382279,522.8975260971772,4.303370786516854,1.303370786516854,2.3820224719101124,2700.92408300084,1,Pressing Disruptor
Japan,Ko Itakura,3,68,32,1,11,4,2,12,2,5,0,84,79.87793306880545,27.48060171786355,10.48004247510345,36.12051331470225,545.7371991649212,2.7857142857142856,1.2738095238095235,2.952380952380953,2733.920821321315,0,Deep Stopper
Serbia,Nikola Milenković,3,68,28,5,9,4,7,10,1,8,1,83,78.3145465461058,24.73991245256872,13.094829961031172,37.66836850702845,563.9548028641284,2.7590361445783134,1.3975903614457832,2.5180722891566263,2855.698594286021,2,Wide Enforcer
Netherlands,Marten de Roon,5,68,47,6,7,1,4,7,0,2,0,79,72.50110000384626,34.32037167763049,10.304219843015616,38.73294891803386,569.5348193960164,4.6075949367088604,1.3164556962025316,2.569620253164557,2806.138516281672,1,Pressing Disruptor
Iran,Milad Mohammadi,3,67,44,8,5,2,8,4,1,3,0,81,85.23299847266894,63.05651201277552,17.3776936616975,29.46228782529134,514.8031034036885,3.5308641975308643,1.148148148148148,1.8148148148148149,2463.7761460964325,2,Wide Enforcer
Germany,David Raum,3,67,34,5,6,4,13,3,1,5,0,81,65.06107699080368,65.5529767565026,16.888154993531543,49.73309948147478,559.8175034053279,3.271604938271605,1.2222222222222223,2.098765432098765,2743.811660220036,2,Wide Enforcer
Brazil,Raphael Dias Belloli,5,67,48,11,10,1,2,1,3,2,0,79,57.91669243313007,23.36638360060465,18.129516218654,51.53553891231785,637.072462453011,4.89873417721519,0.8860759493670886,1.3670886075949369,2999.9908958847354,1,Pressing Disruptor
Australia,Aziz Eraltay Behich,4,66,28,5,4,6,11,6,7,4,0,96,88.95533255357225,59.691483750629125,15.016681028695746,28.65642909095195,446.5923305880538,2.583333333333333,1.3854166666666667,2.5625,2268.3056154314104,2,Wide Enforcer
Japan,Kaoru Mitoma,4,66,46,4,5,1,6,3,3,2,0,93,77.8833528514208,60.22764730544378,18.572323635273456,35.50472863727409,512.9985035060839,4.129032258064516,1.096774193548387,1.924731182795699,2667.6055391387863,2,Wide Enforcer
Tunisia,Ali Abdi,3,65,23,7,11,4,2,17,3,4,1,82,83.96589657351248,62.16437280145544,14.25296361519476,31.106315104345786,411.7380927502252,3.292682926829268,1.2073170731707317,2.024390243902439,2218.6543141170414,0,Deep Stopper
Switzerland,Manuel Obafemi Akanji,4,65,25,7,8,3,5,13,4,6,0,81,80.7926094503675,31.31625509803123,9.5038220148311,36.676364776286654,461.51121498616334,2.197530864197531,1.432098765432099,2.8395061728395063,2556.8509323758003,0,Deep Stopper
Costa Rica,Celso Borges Mora,3,65,31,5,5,2,10,11,2,2,2,80,82.28813209798328,34.70247845933104,7.614395278401133,29.014804403065654,457.7599139190593,5.0375,1.475,3.1875,2440.5302062419432,0,Deep Stopper
Costa Rica,Óscar Esau Duarte Gaitán,3,65,27,2,4,4,6,15,5,4,0,72,93.59639964483428,27.698900951048977,9.322201398357992,22.369608098633503,491.3667588137478,3.208333333333333,1.6111111111111112,3.4027777777777777,2404.5072943601654,0,Deep Stopper
South Korea,Gue-Sung Cho,4,65,52,6,1,1,4,3,1,3,0,72,54.09713855578095,37.89019977604367,13.405114793765565,53.07471514739186,457.8320201200964,4.819444444444445,0.9861111111111112,1.6111111111111112,2434.5047484923225,1,Pressing Disruptor
Saudi Arabia,Mohammed Kanoo,3,64,29,7,9,2,4,9,5,5,1,88,71.95502392338032,39.58585044227228,9.19572786270304,39.61192282792752,519.7524637366671,4.943181818181818,1.5909090909090908,2.9431818181818183,2832.851247393067,0,Deep Stopper
